pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Los Lagos,102424,102424,2024,14,Otoño,2024.0,15.0,7.279999999999999,7.62,6.059725895755793,7.279999999999999,1.5602741042442068,1.5602741042442068
Chile,Los Lagos,102424,102424,2024,15,Otoño,2024.0,16.0,7.62,5.21,6.404936035507343,7.62,-1.194936035507343,1.194936035507343
Chile,Los Lagos,102424,102424,2024,16,Otoño,2024.0,17.0,5.21,6.48,4.953492004073071,5.21,1.526507995926929,1.526507995926929
Chile,Los Lagos,102424,102424,2024,17,Otoño,2024.0,18.0,6.48,6.720000000000001,5.931395051037807,6.48,0.7886049489621936,0.7886049489621936
Chile,Los Lagos,102424,102424,2024,18,Otoño,2024.0,19.0,6.720000000000001,7.41,6.514819182870024,6.720000000000001,0.895180817129976,0.895180817129976
Chile,Los Lagos,102424,102424,2024,19,Otoño,2024.0,20.0,7.41,8.799999999999999,7.235811615891008,7.41,1.5641883841089905,1.5641883841089905
Chile,Los Lagos,102424,102424,2024,20,Otoño,2024.0,21.0,8.799999999999999,8.44,8.642007729615608,8.799999999999999,-0.20200772961560887,0.20200772961560887
Chile,Los Lagos,102424,102424,2024,21,Otoño,2024.0,22.0,8.44,9.86,8.83366918386398,8.44,1.026330816136019,1.026330816136019
Chile,Los Lagos,102424,102424,2024,22,Otoño,2024.0,23.0,9.86,10.33,8.756658009922182,9.86,1.573341990077818,1.573341990077818
Chile,Los Lagos,102424,102424,2024,23,Otoño,2024.0,24.0,10.33,11.16,8.229439653186319,10.33,2.9305603468136816,2.9305603468136816
Chile,Los Lagos,102424,102424,2024,24,Otoño,2024.0,25.0,11.16,2.43,8.569521450467988,11.16,-6.1395214504679885,6.1395214504679885
Chile,Los Lagos,102424,102424,2024,25,Otoño,2024.0,26.0,2.43,2.3,4.206319687570836,2.43,-1.9063196875708366,1.9063196875708366
Chile,Los Lagos,102424,102424,2024,26,Otoño,2024.0,27.0,2.3,3.84,3.03878784973922,2.3,0.8012121502607799,0.8012121502607799
Chile,Los Lagos,102424,102424,2024,27,Invierno,2024.0,28.0,3.84,4.83,5.768023785615258,3.84,-0.9380237856152576,0.9380237856152576
Chile,Los Lagos,102424,102424,2024,28,Invierno,2024.0,29.0,4.83,6.1,6.219137942520446,4.83,-0.11913794252044596,0.11913794252044596
Chile,Los Lagos,102424,102424,2024,29,Invierno,2024.0,30.0,6.1,6.65,6.709645492268531,6.1,-0.05964549226853055,0.05964549226853055
Chile,Aysén,110758,110758,2022,52,Primavera,2023.0,1.0,4.42,9.28,5.472371650089044,4.42,3.8076283499109556,3.8076283499109556
Chile,Aysén,110758,110758,2023,1,Verano,2023.0,2.0,9.28,4.949999999999999,8.000293232344783,9.28,-3.0502932323447833,3.0502932323447833
Chile,Aysén,110758,110758,2023,2,Verano,2023.0,3.0,4.949999999999999,7.08,4.91653790617092,4.949999999999999,2.1634620938290805,2.1634620938290805
Chile,Aysén,110758,110758,2023,3,Verano,2023.0,4.0,7.08,3.33,6.4677321833583825,7.08,-3.1377321833583824,3.1377321833583824
